0.0081798,0.10772,0.46856,0.7777,0.71745,0.38068,0.16591,0.16481
0.96886,0.54238,0.9096,1.5912,1.3821,1.0272,0.8843,-0.27847
0.54815,1.0938,1.2702,1.9465,2.2712,1.3866,1.4374,0.2379
1.0542,0.98499,1.2295,1.5662,1.3221,0.56339,0.28822,-0.084881
2.1144,2.8556,2.5002,2.3021,1.7457,1.7735,2.1762,-0.26293
0.60873,1.3047,2.0309,2.454,1.3032,0.27749,0.052279,-0.10588
0.26648,0.47074,0.56933,0.85968,0.75905,0.78572,0.65128,-0.022742
0.74432,0.69666,0.79829,0.85229,0.65021,0.23906,0.046069,0.26921
1.1908,0.80425,1.095,1.9908,2.1271,2.6238,2.5052,0.21014
1.0745,0.92652,2.2841,4.1228,4.1314,3.316,2.4692,0.012195
0.18876,0.70026,1.2998,1.3999,1.2903,0.92631,0.53628,-0.1925
0.21774,0.99697,0.54403,1.2776,1.4206,1.1388,1.1807,0.072846
0.2919,0.42828,0.34797,1.5166,1.1551,0.21661,0.87611,-0.24207
0.012353,0.28412,0.56972,0.61555,0.32639,0.28635,0.21302,-0.49346
0.78389,0.93788,1.2547,1.7479,1.6162,1.2528,0.4686,-0.059144
0.9214,0.954,0.84251,1.4092,1.9697,1.773,1.0816,-0.010363
0.99313,2.0696,2.8728,2.3297,0.85686,0.94039,1.6073,-0.0014939
0.95492,0.5873,2.0625,3.3223,3.0873,1.2546,0.5062,0.35689
0.39904,0.83995,0.81103,0.77717,1.426,1.2022,0.52017,-0.12564
0.7535,0.53865,1.0989,1.0554,1.1519,1.0796,0.48206,-0.49292
0.077411,0.63062,1.2461,1.3778,1.5257,1.3574,0.8719,-0.29251
0.15261,0.56831,1.0578,1.0888,0.67809,0.24559,0.020076,0.13965
0.043395,0.39867,1.2469,1.7622,1.31,0.44156,0.030196,0.48167
0.020315,0.26268,0.58012,1.3007,1.8012,1.6503,0.83623,0.095458
0.69953,0.94012,1.5985,1.5603,0.67337,0.035513,0.35019,-0.45743
1.0246,0.65655,0.63425,1.4856,1.6208,1.288,0.87428,0.15266
0.011209,0.22907,0.69011,1.0779,0.62563,0.17116,0.011834,-0.073562
0.97191,0.57843,0.39969,0.33431,0.54119,0.95147,0.36349,-0.007616
1.3249,0.98908,0.88107,0.79888,0.59325,0.20662,0.066902,0.098284
0.94979,0.61228,0.15489,0.50889,0.3191,0.45369,0.86226,-0.14973
0.97585,1.1097,1.4317,1.5666,1.209,0.5929,0.59222,-0.31629
0.54936,0.88062,0.41883,1.2673,1.3617,0.87201,1.0094,-0.34353
0.98738,0.85041,0.80889,0.52116,0.48349,1.462,0.90483,-0.090337
0.91115,1.3581,1.677,1.5366,0.66173,0.12214,0.057125,-0.12373
0.0071649,0.21496,0.65822,1.049,0.60872,0.17725,0.01344,-0.063194
0.0081829,0.14811,0.52051,0.90237,0.55256,0.18721,0.0040114,0.034671
0.37151,0.97304,0.93307,0.22715,0.19103,0.44772,0.416,0.50265
0.049699,0.28799,0.64877,0.69576,0.36849,0.54623,0.33331,-0.11879
1.9035,0.68987,0.83844,1.1405,0.3927,0.48206,0.66521,-0.075637
0.079762,0.35268,1.0347,2.022,1.9146,0.87083,0.107,-0.10292
0.90912,0.91051,1.1282,1.5715,1.701,0.81534,0.20478,-0.057532
0.86784,0.57492,0.58772,0.93698,0.60113,0.19244,0.010913,0.096026
0.84093,1.7395,2.4124,2.3123,1.4859,0.73632,0.19273,0.13725
0.0054109,0.1602,0.51703,0.87009,0.5076,0.14267,0.0085012,-0.018778
0.38935,0.75235,0.68442,0.69687,0.60397,0.22158,0.040029,0.053841
1.4357,1.4129,0.961,1.1457,1.3587,1.2606,0.71047,-0.31704
0.35563,1.1247,1.8547,1.963,1.5725,1.1388,0.73072,-0.14825
0.17072,0.010448,0.58492,0.96588,0.74034,0.99531,0.83363,0.18364
0.32082,0.6218,0.62963,1.2421,0.93005,0.74104,0.47336,0.25513
0.05879,0.54437,0.68375,1.1998,1.2745,1.0679,0.62422,-0.7256
0.50067,0.9603,0.97408,0.99632,0.66161,0.25804,0.04913,0.28593
0.4869,0.92253,1.2749,1.3658,1.3111,1.1661,1.1505,0.32157
0.45904,1.7933,3.0753,2.9648,2.2429,1.7788,0.95182,-0.46762
0.95974,1.4536,1.8142,2.1232,1.5172,0.4862,0.083492,-0.11886
0.48263,0.36403,1.3127,1.4056,0.65399,0.049154,0.015646,-0.4036
0.76255,0.20182,0.96577,1.2435,0.92378,0.82333,0.46999,0.49343
0.0251,0.13569,0.51255,0.89463,0.60236,0.21001,0.0087154,0.12037
0.11386,0.51532,1.7233,2.6663,1.5302,0.42859,0.026397,0.075326
0.93301,0.37343,0.99733,1.1047,0.77193,0.87561,0.7973,0.2313
0.017726,0.20365,0.61515,0.99282,0.58433,0.1629,0.002622,-0.068607
0.04888,0.025659,0.54805,1.0709,0.96163,0.43537,0.012699,0.37135
0.79418,1.8823,1.9124,0.69853,1.0772,1.3474,0.88154,-0.41302
0.019036,0.076899,0.54697,1.0035,0.90423,0.90862,1.0355,0.13385
1.2521,0.29425,1.2878,2.1356,2.3399,1.3104,0.53295,-0.65244
0.41213,0.38537,1.0771,1.4561,0.91887,0.767,0.88991,-0.38996
0.72171,0.79638,0.8865,1.0533,0.62573,0.70526,0.90842,0.44851
1.5811,2.8173,2.5415,1.5212,0.7778,0.60649,0.35404,-0.19749
0.11196,1.3023,3.5264,4.8154,3.7021,2.072,0.51748,0.041387
0.042847,0.11279,0.55388,1.0174,0.73899,0.28959,0.085726,0.18296
0.85376,0.85852,1.8563,2.9346,1.9587,0.78618,0.93104,0.070396
0.33258,1.3344,2.4423,2.3115,1.9586,0.99336,0.21117,-0.17239
0.075183,0.61506,1.3006,1.3368,0.76828,0.39044,0.52792,-0.31602
0.13542,0.88053,1.7751,1.6982,0.8112,0.10376,0.024152,-0.24202
0.45984,0.13186,0.50174,1.0619,0.95298,0.8283,1.1572,0.42039
0.92573,0.96264,0.90547,0.94054,0.53542,0.63325,1.416,-0.14507
0.24109,0.26961,0.60986,0.99448,0.57358,0.20556,0.013899,0.082194
0.0073452,0.12221,0.56133,1.0021,0.72255,0.28164,0.006862,0.19109
0.057607,0.14341,0.62168,1.2829,1.3319,0.82978,0.29989,0.080307
0.54485,1.3152,1.909,1.6978,1.2234,1.0495,0.53412,-0.07834
0.65762,1.7588,2.2977,1.7055,1.0352,0.42936,0.0955,0.0027294
0.88892,0.69535,0.69171,1.2186,1.419,1.0963,1.034,-0.074362
0.10519,0.079421,0.49593,0.82068,0.60616,0.32782,1.1304,0.22989
1.2018,0.73833,0.68824,1.1345,0.74647,0.26706,0.018382,0.10927
1.3057,1.8763,2.1451,1.9606,1.1769,0.28432,0.082228,0.28518
0.16368,0.12534,0.43841,0.93207,1.4263,1.8595,0.7734,0.44455
0.32667,1.0251,1.9646,2.5399,1.5898,0.91119,1.0917,-0.035854
0.0088683,0.19258,0.56092,0.87762,0.50438,0.13908,0.010894,-0.067451
0.55127,0.66704,0.76204,1.0286,1.1862,1.0671,0.35628,0.066659
0.69384,1.3662,2.2954,3.03,2.3554,1.4511,0.84062,-0.084295
0.86588,0.98816,0.94873,1.3891,0.94973,0.27104,0.063856,0.18375
0.56303,1.4872,2.003,1.5542,0.71553,0.15544,0.078253,-0.040733
0.91945,1.5293,2.4626,2.8915,2.2457,1.0766,0.78722,-0.2225
0.6239,0.82277,1.687,2.0214,1.2019,0.41765,0.061075,-0.084643
0.8745,0.57467,0.48109,0.92864,0.55504,0.17751,0.015078,-0.122
0.16455,0.66276,1.5918,2.4045,2.6773,2.0853,1.037,0.084887
0.88599,0.47402,0.56593,0.94991,0.39854,0.41695,0.91079,0.12823
0.19989,0.776,1.5279,1.9478,1.5403,1.3555,1.3917,0.19132
0.014249,0.27291,0.61976,0.72656,0.37874,0.032063,0.0072132,-0.35649
0.5561,0.48274,1.6878,2.2683,1.7273,0.93072,1.7766,-0.055871
0.081819,0.14579,0.61557,1.2643,1.7337,1.6518,1.1085,0.22207
0.62825,0.17808,0.21231,0.54947,0.94361,0.68313,0.67245,0.14951
0.27987,0.86538,1.1766,0.36266,0.90931,1.2308,0.61175,-0.41824
0.37912,1.2956,2.2077,1.7821,0.82971,1.2803,1.5737,0.3329
0.17578,0.62433,1.2743,1.6327,1.5517,1.1684,0.47481,-0.10329
0.1913,0.45744,0.84771,1.0045,1.1972,1.278,1.0952,0.14014
0.65041,0.36575,0.86399,1.5708,1.2942,0.25085,0.19149,0.009385
0.63987,0.85713,0.71673,0.67739,0.32359,0.016103,0.031701,-0.71908
0.058146,0.26112,0.62493,0.83746,0.89939,1.2678,1.1167,-0.28879
0.23073,1.1386,2.4022,2.3972,1.3274,0.62039,0.62104,0.30679
0.29891,0.79639,1.4065,1.7955,2.1646,1.7288,0.86673,-0.080448
0.41831,1.191,1.849,1.7324,0.7765,0.89122,0.6032,-0.042264
0.0104,0.21281,0.62277,0.97012,0.56349,0.15108,0.0011546,-0.079431
0.0067613,0.60325,1.6912,2.3728,1.6153,1.4648,1.9023,0.039837
0.068531,0.69197,1.5224,2.1487,1.5522,0.89478,1.7264,0.11725
0.19331,0.61236,1.5896,2.2217,1.9113,0.95661,0.61823,0.13648
0.86481,0.51101,0.53357,0.93345,0.65893,0.24567,0.023896,0.19483
1.3631,1.3517,1.5431,1.7842,1.2405,0.18033,0.75679,-0.093797
0.085584,0.11628,0.87758,1.8536,2.0279,1.6137,0.67439,0.067048
1.5205,2.2724,3.1002,2.4055,0.93013,0.14314,0.023257,-0.14712
0.88834,1.1663,1.1426,1.1706,0.96854,0.23659,0.6583,-0.12431
0.44852,0.66907,0.96412,1.1902,0.68299,0.17333,0.020568,0.077498
1.2363,1.672,0.85529,0.26537,1.0472,0.7851,0.24005,-0.15164
1.3887,1.1592,1.2409,2.4859,2.6565,1.963,0.83169,-0.099674
0.85058,0.48058,0.35948,0.80749,0.79049,1.198,1.3422,0.062079
0.70545,1.1497,1.3497,1.1205,0.49003,0.022111,0.05029,-0.5509
1.215,0.88989,0.74144,0.7887,0.78949,1.0301,0.72397,-0.2577
0.011768,0.13707,0.51159,0.89337,0.56567,0.18144,0.0081158,0.067348
0.98334,0.55105,0.52891,1.036,0.91996,0.38926,0.76934,-0.22369
0.032424,0.24857,1.1269,1.9783,1.685,0.73282,0.14492,-0.11578
0.026237,0.088434,0.10669,0.20384,0.19223,0.11798,0.01761,0.11609
0.077808,0.60075,1.7378,2.6271,2.1439,1.2952,0.52464,-0.23975
0.0098486,0.22579,0.52295,0.62767,0.32108,0.036078,0.00058823,-0.34557
0.3017,0.4139,1.3068,1.6942,0.95936,0.25131,0.02491,0.13867
1.1119,1.3785,1.1263,1.1753,0.91451,0.55633,0.20769,0.12083
0.016458,0.46803,1.2051,1.9474,1.9205,1.3383,1.3556,-0.16107
0.28767,0.37068,0.95683,2.1952,2.1499,1.7369,1.046,0.037512
0.025078,0.069829,0.48527,0.89106,0.92795,0.94683,0.8433,0.13782
0.74601,1.0726,0.97309,1.0242,0.69765,0.24952,0.10089,-0.046084
1.6705,1.0565,0.66057,0.60113,0.32994,0.095045,0.40707,0.018397
0.016479,0.12391,0.5066,0.90007,0.61284,0.23384,0.01036,0.11992
0.17115,0.72389,1.3982,1.2973,0.59223,0.10442,0.020866,-0.12791
0.48457,0.38666,0.82626,0.94672,0.51526,0.1719,0.56427,0.46707
0.52162,1.4406,2.5597,2.4991,1.6372,0.52367,0.064817,-0.26452
0.43057,0.72906,0.94687,1.1397,0.86088,0.89361,1.0003,-0.12469
0.70196,0.80894,1.168,1.5532,0.2716,0.67058,0.73116,-0.10577
0.57517,2.1973,3.1624,2.9752,1.5655,0.46446,0.15438,-0.089106
0.42418,0.32979,1.2453,2.803,2.2702,1.2425,1.0695,-0.10633
0.84799,1.0756,1.0244,1.078,0.80393,0.30507,0.031678,0.26246
0.037043,0.51275,1.1992,1.4179,0.81574,0.21108,0.027151,0.12878
0.008772,0.27811,0.74209,1.0645,0.60141,0.13478,0.014133,-0.16063
0.91165,1.1422,1.0889,1.1024,0.55611,0.14069,0.034938,-0.013304
0.72157,0.39656,0.73693,1.1536,0.68563,0.18211,0.010919,-0.037862
0.44878,1.2478,2.1727,2.6809,2.0237,0.83987,0.073897,0.1952
0.85327,0.95853,0.72718,0.95206,0.56111,0.43312,0.90174,-0.29257
0.43518,0.71348,0.74711,0.82985,0.62979,0.23882,0.4606,0.15436
0.38995,0.61371,0.80064,2.0241,1.9903,0.90529,0.11402,0.13881
0.4695,0.65787,0.91332,0.96978,0.66774,0.80315,0.5671,0.3348
0.50475,0.62666,0.61964,0.64545,0.53778,0.21795,0.4574,0.36355
0.45873,1.0659,1.1966,1.3232,1.0637,0.70402,0.26491,-0.029096
0.060476,0.19627,0.86013,1.8241,2.1461,1.6833,0.88932,-0.03659
0.98443,1.1493,1.9662,2.4113,1.7065,0.18577,0.3062,0.15071
0.05382,0.2228,0.51073,0.74815,0.43562,0.12616,0.19369,-0.073621
0.0077873,0.199,0.55738,0.80849,0.45613,0.10611,0.014313,-0.13262
1.2634,1.4751,1.2146,0.64304,0.6624,0.98868,0.67877,0.038973
0.32096,0.7126,1.1657,0.85051,0.4911,0.20697,0.17163,0.18318
0.0023666,0.19184,0.60932,1.0054,0.58604,0.16416,0.0047215,-0.029212
0.0024129,0.11319,0.43682,0.76524,0.52211,0.19133,0.0063725,0.12981
0.21211,0.64932,2.0695,3.04,2.0806,0.68659,0.28646,-0.16864
0.76785,0.69623,0.69179,1.2581,0.84263,0.50862,0.31387,0.12784
0.091426,0.74101,1.4592,1.3205,0.61078,0.021579,0.04129,-0.41016
0.32704,0.5721,1.6914,2.2494,1.2423,0.32834,0.011323,-0.16847
0.97712,0.72951,1.0822,1.9666,1.2718,0.85983,0.92422,0.066734
0.27182,0.65394,0.66573,0.59407,1.7915,2.0855,1.2772,0.050608
0.063159,0.24481,0.76027,1.1122,0.62191,0.12332,0.22131,-0.19424
0.067064,0.23378,0.8611,1.7718,1.5799,0.97576,0.34875,-0.059567
0.0093214,0.16629,0.59149,1.0241,0.64487,0.20785,0.015158,0.061843
0.46854,1.0774,1.45,1.6331,1.357,0.67783,0.15923,0.19384
1.0588,0.99408,1.2844,2.0651,1.2572,0.40878,0.023835,0.030124
0.87735,1.1925,1.971,2.3446,2.0106,1.5984,1.8419,-0.65391
0.79788,1.4112,2.5728,2.5184,1.6727,0.85709,0.76552,-0.62636
0.82001,1.091,1.0739,0.69478,0.8719,1.1905,1.1813,-0.61825
0.015948,0.12662,0.48263,0.87623,0.57089,0.56625,0.78191,0.031218
0.25208,1.0222,1.8191,1.6383,0.92454,0.61805,0.3621,0.19226
1.1869,0.93437,1.6769,1.8211,1.3039,0.57532,0.70442,0.071721
0.046882,0.039898,0.65457,1.4316,1.6017,0.81891,0.1214,0.35491
0.0093651,0.15185,0.44656,0.69666,0.39138,0.10563,0.01465,-0.084709
0.11717,0.44254,0.84417,1.174,1.4475,0.80263,0.15409,0.50829
0.015414,0.1698,0.61448,1.0545,0.66536,0.21598,0.0076059,0.04885
0.016747,0.37601,0.8304,0.91923,0.46576,0.013724,0.017922,-0.42467
1.882,1.3402,0.92404,0.91317,0.4802,0.058012,0.021733,-0.14511
0.0051602,0.26011,0.30611,0.37101,0.30883,0.23255,0.019299,-0.49837
0.012861,0.1159,0.36177,0.65358,0.59716,0.31218,0.052524,0.098504
0.033891,0.16844,0.5768,1.1606,1.5662,0.83335,0.26721,-0.23302
0.045668,1.1986,2.4053,2.1986,1.0309,0.041397,0.52024,-0.48967
0.74613,0.91477,0.75208,1.0665,1.1221,1.1174,0.27809,-0.045067
0.72246,1.2513,1.232,0.83108,0.27111,0.072778,0.48793,-0.099468
0.0090068,0.31652,0.7564,0.96322,0.51927,0.076327,0.0042076,-0.28102
1.3538,1.6643,1.4965,1.0066,0.73807,0.26436,0.18268,0.22508
0.0078948,0.15843,0.53513,0.91084,0.53977,0.16794,0.0086115,0.0062378
0.77951,1.1698,0.59245,0.89594,1.1627,1.0618,0.55412,0.31224
0.072903,0.075997,0.47201,0.99591,1.1049,1.0765,0.5317,0.2369
1.4666,2.9192,3.1096,2.9183,2.2149,1.3842,0.44695,0.33445
0.013819,0.21489,0.62811,1.0128,0.58806,0.16624,0.010112,-0.049418
0.27883,1.1213,2.2482,2.5052,1.9406,1.2376,0.74224,0.078144
0.48951,0.049752,0.22927,0.58824,0.91328,0.55476,0.21387,-0.075059
0.055432,0.17228,0.93481,1.9764,2.0997,1.052,0.25001,0.10017
0.82986,0.40281,0.31049,0.76102,0.6266,0.29089,0.017916,0.2859
1.8404,2.0787,1.9191,2.1229,1.9108,1.677,1.2192,0.081619
1.1793,0.87201,1.2643,1.2821,1.3118,1.2958,0.64007,0.23742
0.047396,0.50863,1.3537,1.9474,1.3766,0.92501,1.0834,0.032469
0.39788,0.48824,0.31013,0.3553,0.84089,0.94409,0.57838,0.33799
0.036835,0.24919,1.078,1.7795,1.3088,0.48111,0.010773,-0.16188
1.0762,0.92289,0.8086,0.67775,0.61388,0.76381,1.0974,0.084583
0.42186,0.12996,0.80189,1.1093,0.50803,0.097787,0.22917,-0.096113
0.36745,1.0745,1.9247,2.6147,1.8218,0.66373,0.019692,-0.1305
0.98711,0.31199,1.9424,1.9049,0.92361,0.73997,1.0719,-0.38096
0.005377,0.19178,0.51081,0.73634,0.40796,0.083893,0.0069595,-0.14333
0.2972,0.59499,0.56226,0.79309,0.51005,0.43131,0.20881,-0.045897
0.73643,0.67705,0.91023,0.81543,0.69222,0.20293,0.49642,0.51301
0.17284,0.2977,0.90474,1.5443,1.3722,0.89698,0.82858,-0.15478
0.053075,0.35196,0.82632,1.0792,0.53893,0.81571,1.6307,-0.24324
0.021899,0.14932,0.75242,1.3647,1.1096,0.85113,0.78818,0.065794
0.091956,0.21254,0.38122,0.47519,1.1101,1.0851,0.44948,0.025756
0.74713,0.53796,0.42715,0.61323,0.81044,0.8441,0.77063,0.26254
0.66493,0.65703,0.27924,1.0721,1.1725,0.74321,0.44835,-0.24747
0.040865,0.15886,0.73298,1.3118,1.0632,0.91219,0.73048,0.14805
0.23403,0.6379,0.81517,0.762,1.0419,1.0665,0.70538,0.32496
0.085699,0.45769,1.5324,2.2662,1.3298,0.14641,1.0775,0.035126
0.54053,1.3078,1.916,2.1935,1.5768,0.53149,0.21693,-0.12487
0.069719,0.16526,0.34577,0.56415,0.95979,1.3746,0.73135,0.3664
1.409,0.73398,0.39612,0.73638,0.59045,0.25448,0.031934,0.3014
0.0033358,0.43643,0.98982,1.1848,0.61823,0.080579,0.017135,-0.209
0.57981,0.39188,1.4519,1.9745,1.4266,0.27863,0.90833,0.66002
0.060541,0.25204,0.46699,0.63093,0.036056,0.75861,0.7598,-0.013603
1.1101,1.971,1.3128,0.45756,0.44074,0.22506,0.12258,-0.024078
0.34224,0.31535,0.84291,2.2081,2.0603,0.87736,0.070612,0.11523
0.47431,0.84667,1.1325,0.93232,0.25449,0.64331,0.44625,0.082384
0.53521,0.25576,0.47522,0.30379,0.055908,0.22276,0.35586,0.19977
2.0126,2.6334,2.2177,1.4597,0.47785,0.054358,0.08417,-0.36052
0.031795,0.11282,0.5245,0.63226,0.48056,0.59408,0.38685,0.27904
0.022836,0.33851,1.1971,2.038,1.2723,0.42345,0.0055126,0.01627
1.0804,2.4359,2.8989,1.6855,1.3997,1.3578,0.66955,-0.14987
0.31012,0.99065,1.5287,1.6732,1.7083,1.3944,0.66725,-0.23563
1.0476,0.75393,0.80655,1.1403,0.29446,0.16287,0.13192,0.28031
0.84639,0.34146,1.455,1.579,0.78139,0.15428,0.024567,-0.20175
1.256,1.8877,1.2316,0.55764,0.36257,0.25195,0.15335,0.22837
1.3553,1.5994,2.2316,2.8842,2.2499,1.4527,1.052,0.10032
1.2336,0.45042,1.2993,2.3327,1.6928,0.67526,0.31111,0.079118
0.01094,0.2729,0.68738,0.91071,0.50029,0.085355,0.0069582,-0.258
0.035566,0.14253,0.76339,1.394,1.0354,0.40372,0.014711,0.24378
0.61582,1.6001,2.2115,1.8931,1.0703,0.6767,0.34094,-0.061319
0.57896,0.69147,1.2299,1.4935,1.0249,0.32676,0.25064,-0.49369
0.83307,0.7236,1.313,1.9566,1.0238,0.30541,1.0394,0.25973
0.35557,0.74301,1.0433,2.1288,2.5005,1.8068,1.1633,0.15288
0.46806,1.6485,2.3931,3.429,3.7482,2.5833,0.97204,-0.32337
0.61375,0.19737,1.1909,1.338,0.26716,0.55226,0.54991,-0.10202
0.0035514,0.24869,0.65727,0.9429,0.53155,0.11765,0.0062161,-0.14469
0.59297,1.072,1.0038,0.7363,0.70702,0.89917,0.96814,0.1675
0.0049489,0.19428,0.67842,1.1751,1.0152,0.53752,0.49585,-0.16305
0.11981,0.49885,0.81764,0.42528,0.36728,0.87197,0.94824,0.0044194
1.328,1.5912,0.92697,1.4051,2.1854,2.6119,2.1082,0.41713
0.29421,1.3819,2.5805,2.5315,1.2077,0.30167,0.048835,0.012532
0.85897,0.25391,0.51229,0.77391,1.1024,1.345,1.0595,-0.37014
0.54552,1.1014,1.456,1.2322,1.3351,1.4071,0.7998,0.44956
1.0596,1.3819,1.5888,1.6483,0.95164,0.64692,0.79101,0.1707
0.3406,0.39227,0.93842,1.0827,0.69067,0.24179,0.066073,0.29249
0.4796,0.27425,0.10652,1.399,1.722,1.4671,1.1029,0.020148
0.15814,0.51643,0.617,0.89355,0.92267,0.65604,0.92542,-0.043652
0.0035353,0.2537,0.61018,0.78514,0.4252,0.067199,0.011086,-0.28066
0.017518,0.13519,0.47926,0.82862,0.51651,0.16841,0.0076249,0.03807
0.49506,0.915,1.0238,1.7776,2.1812,1.7297,0.74726,0.20853
1.7625,1.1389,1.3295,1.5844,0.9271,0.46252,0.13864,-0.1733
0.034854,0.079382,0.52355,0.98009,0.77562,0.33402,0.0044435,0.26819
0.023179,0.40062,1.2877,2.0053,1.2832,0.399,0.0041296,-0.20389
0.052042,0.5794,1.0104,0.90258,0.50179,0.47543,0.13702,0.06593
0.030474,0.27737,1.0081,1.7072,1.2079,0.67994,0.68538,-0.16102
1.0971,1.1203,1.5969,1.6942,0.88603,0.33426,0.11031,-0.082338
0.41493,0.23774,0.59039,0.67455,0.65754,0.64228,0.28273,-0.26194
0.5046,0.9978,1.6344,2.7041,2.543,1.2484,0.2925,-0.080104
0.012998,0.12345,0.45594,0.78967,0.4851,0.15279,0.0099437,0.041285
0.81737,0.84289,0.68289,1.0025,0.64222,0.22858,0.030964,0.068196
